id	title	description	link	image_link	availability	price	brand	google product category
F40899	Смеситель для кухни Frap F40899 нержавеющая сталь	Смеситель для кухни Frap F40899 из нержавеющей стали станет отличным помощником хозяйки.Он отличается повышенной устойчивостью к воздействию влаги и сырости. Приспособление не боится попадания на него брызг воды, а снимается аэратор всегда можно открутить и почистить. При этом из нержавейки изготовлен корпус и крепления, поэтому при должном уходе они способны прослужить 10 лет и более. А вращающийся излив позволяет устанавливать прибор на все типы раковин.Так же стоит отметить, что в качестве запорного устройства в смесители для кухни Frap F40899 применяется керамический картридж. Это устройство позволяет одной рукой включить кран, настроить силу и температуру потока.Характеристики смесителя из нержавеющей стали Frap F40899:высота прибора: 36 см;диаметр основания: 50 мм;размер гибких подводок в комплекте: 40 см;страна-производитель: Китай;материал изготовления смесителя Frap: нержавеющая сталь;гарантия на корпус 3 года;декоративное покрытие: нет;высота от основания до аэратора: 25 см.Комплектация и характеристики товара могут изменяться производителем товара без уведомления	https://ckl.com.ua/smesitel-dlya-kuhni-frap-f40899-nerjaveyushaya-stal	https://ckl.com.ua/images/s/m/smesitel-dlya-kuhni-frap-f40899-nerjaveyushaya-stal-260x260.jpg	in stock	358 UAH	Frap	Смесители для кухни
SDR-D05	Кран водонагреватель проточный Wezer SDR-D05 со световым индикатором работы	Кран водонагреватель проточный Wezer SDR-D05 со световым индикатором работыКран водонагреватель проточный Wezer SDR-D05 с индикацией работы оборудован длинным гусем при небольшой высоте. Это позволяет значительно уменьшить количество брызг при удобном пользовании устройством. Наличие на корпусе водонагревателя Везер лампочки для контроля включения дает возможность визуально отслеживать его исправность. При использовании необходимо учитывать, что наибольший нагрев он при минимальной силе струи. Данный электрический проточный водонагреватель Wezer идеально подходит для дач, гаражей, летних кухонь. Прибор может работать как в режиме нагрева, так и монокран на холодную воду.Характеристики крана водонагревателя проточного Wezer SDR-D05 со световым индикатором работы:материал корпуса: пластик;допустимый напор: 2-4 атмосферы;максимальная температура нагрева: +60 градусов по Цельсию;длина кабеля: 120 см;мощность: 3 кВт;крепления: на гайку;класс защиты: IPX4;1 год гарантии;12 месяцев сервисного обслуживания;поперечный разрез кабеля: 1,5 мм 2;напряжение сети 220-240 В;длина резьбы 55 мм;размер излива: 20 на 6 см;производитель: Китай.Заказ до 300 грн. Отправляются по предоплате на Приват Банк. (В связи с участившимися случаями обратных поставок не забрали посылок).	https://ckl.com.ua/kran-vodonagrevatel-protochniy-wezer-sdr-d05-so-svetovim-indikatorom-raboti	https://ckl.com.ua/images/k/r/kran-vodonagrevatel-protochniy-wezer-sdr-d05-so-svetovim-indikatorom-raboti-260x260.jpg	in stock	484 UAH		
sdr-a05	Кран водонагреватель Wezer SDR-A05	Кран водонагреватель Wezer SDR-A05Кран водонагреватель Wezer SDR-A05 предназначен для создания горячего водоснабжения без необходимости установки бойлера. Изделие за несколько секунд нагревает холодную воду на 20-40 градусов Цельсия. При этом он работает только во время открытия потока, а не все время. Благодаря небольшому весу кран водонагреватель Везер отличается мобильностью. Его можно на зиму забрать с собой. Изделие идеально для дач, поскольку обеспечивает горячее водоснабжение без необходимости переоборудования помещения.Характеристики крана водонагревателя Wezer SDR-A05:материал изготовления: пластмасса;размер излива: 20,5х20,5 см;мощность: 3 кВт;напряжение сети 220-240 В;длина / сечение провода питания: 120 см / 1,5 мм 2;необходимое давление в системе: 2-4 атмосферы;максимальная температура нагрева: 60 ° C;длина резьбы 55 мм;наличие светового индикатора работы: да;производитель: Китай;1 год гарантии;12 месяцев сервисного обслуживания.Заказ до 300 грн. Отправляются по предоплате на Приват Банк. (В связи с участившимися случаями обратных поставок не забрали посылок).	https://ckl.com.ua/kran-vodonagrevatel-wezer-sdr-a05	https://ckl.com.ua/images/k/r/kran-vodonagrevatel-wezer-sdr-a05-260x260.jpg	in stock	484 UAH		Смесители для кухни
F6052	Смеситель для кухни с выдвижным изливом Frap H52 F6052 латунный	Смеситель для кухни с выдвижным изливом Frap H52 F6052 латунныйСмеситель для кухни с выдвижным изливом Frap H52 F6052 латунный, так устойчив к ржавления под действием воды, сырости и влаги. В то же время он более функционален. Его выдвижной излив имеет длинный шланг, поэтому может получать на большие дистанции. При необходимости его можно зафиксировать на месте и использовать прибор как обычный кран. Стоит отметить, что аэратор в смесителе Frap H52 F6052 работает в режимах душ и струя. Такая особенность позволяет быстро наполнять емкости и мыть продукты.Особенности смесителя для кухни с выдвижным изливом Frap H52 F6052:диаметр основания 60 мм;высота изделия: 41 см;ширина: 250 мм;напыления: хром;высота до аэратора: 23 см;гарантия на корпус 3 года;материал изготовления: латунь;корпус смесителя Frap F6052: 120 мм;страна-производитель: Китай.;длина шланга: 58 см;гибкие подводки 450 мм.Заказ до 300 грн. Отправляются по предоплате на Приват Банк. (В связи с участившимися случаями обратных поставок НЕ забранных посылок).	https://ckl.com.ua/smesitel-dlya-kuhni-s-vidvijnim-izlivom-frap-h52-f6052-latunniy	https://ckl.com.ua/images/s/m/smesitel-dlya-kuhni-s-vidvijnim-izlivom-frap-h52-f6052-latunniy-260x260.jpg	in stock	913 UAH	Frap	Смесители для кухни
F6044	Смеситель для кухни с выдвижным изливом Frap H44 F6044	Смеситель для кухни с выдвижным изливом Frap H44 F6044Смеситель для кухни с выдвижным изливом Frap H44 F6044 имеет повышенную функциональность. Держатель лейки может поворачиваться вокруг свой оси, поэтому изделие можно устанавливать на мойки с несколькими чашами. Шланг настолько большой, что прибор можно применять в качестве душа. Латунный смеситель для кухни Frap F6044 позволит набрать ведро воды или кастрюлю без необходимости их установки в раковину. А благодаря рычагу управления одной рукой можно регулировать напор и температуру струи.Характеристики смесителя для кухни с выдвижным изливом Frap H44 F6044:длина шланга: 150 см;подводки: 450 мм;высота изделия: 34 см;латунный корпус;материал изготовления: латунь;высота до аэратора: 128 мм;размер ручки: 11,7 см;вес: 1367 ГЖ;расстояние от корпуса до воронки: 165 мм;диаметр подключения: ½ дюйма;ширина смесителя Frap F6044: 24 см;гарантия на корпус 3 года.Заказ до 300 грн. Отправляются по предоплате на Приват Банк. (В связи с участившимися случаями обратных поставок НЕ забранных посылок).	https://ckl.com.ua/smesitel-dlya-kuhni-s-vidvijnim-izlivom-frap-h44-f6044	https://ckl.com.ua/images/s/m/smesitel-dlya-kuhni-s-vidvijnim-izlivom-frap-h44-f6044-260x260.jpg	in stock	1227 UAH	Frap	Смесители для кухни
F5066	Смеситель для биде Frap H66 F5066 латунный	Смеситель для биде Frap H66 F5066 латунныйСмеситель для биде Frap H66 F5066 латунный отличается прочным корпусом с толстыми стенками Оборудован подвижным носиком излияния. Благодаря фиксации на двух шпильках он прочно крепится к поверхности. Благодаря этому его очень сложно сорвать с места при выполнении гигиенических процедур. Использование рычага для управления дает возможность одной рукой быстро настроит температуру и силу струи. При этом смеситель для биде Frap F5066 долговечен. Он сделан из сплава на основе меди, поэтому не боится ржавления под действием воды. А внешнее хромирование делает его привлекательным внешне и упрощает уход за поверхностью.Характеристики латунного смесителя для ванны Frap H66 F5066:напыления: хром;высота: 155 мм;длина ручки: 13 см;гарантия на корпус 3 года;материал изготовления смесителя: латунь;вес: 1229 ГЖ;Страна производства: Китай.Заказ до 300 грн. Отправляются по предоплате на Приват Банк. (В связи с участившимися случаями обратных поставок НЕ забранных посылок).	https://ckl.com.ua/smesitel-dlya-bide-frap-h66-f5066-latunniy	https://ckl.com.ua/images/s/m/smesitel-dlya-bide-frap-h66-f5066-latunniy-260x260.jpg	in stock	792 UAH	Frap	Гигиенический душ, биде
F4808	Монокран кран на одну воду настенный Frap F4808	Монокран кран на одну воду настенный Frap F4808Монокран кран на одну воду настенный Frap F4808 может устанавливаться в любых помещениях для раздачи холодной или горячей воды. В нем нет смешивающего механизма, поэтому он имеет только одну точку подключения. А его поворотный излив повышает функциональность устройства. Данная особенность монокран Frap F4808 дает возможность набирать последовательно под ним несколько емкостей без их перестановки.Силуминовый корпус крана на одну воду Фрапен отличается повышенной устойчивостью к ржавления, а декоративное хромирование дополнительно защищает его. Запорный механизм на основе кран буксы не боится механических примесей и простой в ремонте.Характеристики монокран на одну воду настенного Frap F4808:материал корпуса: силумин;напыления: хром;диаметр подключения: ½ дюйма;длина излива: 20 см;гарантия на корпус монокран Frap F4808: 1 годстрана-производитель: Китай.Заказ до 300 грн. Отправляются по предоплате на Приват Банк. (В связи с участившимися случаями обратных поставок НЕ забранных посылок).	https://ckl.com.ua/monokran-kran-na-odnu-vodu-nastenniy-frap-f4808	https://ckl.com.ua/images/m/o/monokran-kran-na-odnu-vodu-nastenniy-frap-f4808-260x260.jpg	in stock	142 UAH	Frap	Смесители для кухни
F4544	Смеситель для умывальника Frap H44 F4544 латунный	Смеситель для умывальника Frap H44 F4544 латунныйСмеситель для умывальника Frap H44 F4544 латунный имеет очень необычный дизайн. Внешне он выглядит как несколько соединенных вместе трубок. При этом прибор очень функционален. Расположение аэратора такое, что он направляет поток ровно в низ. Благодаря этому количество брызг минимально. Размер утечки в смесителе для умывальника Frap F4544 позволяет удобно мыть руки и умываться. А его латунный корпус не боится воздействия воды, горячего пара и сырости.Характеристики смесителя для умывальника Frap H44 F4544:материал изготовления: латунь;латунный корпус;высота: 145 мм;ширина: 17 см;длина ручки: 112 мм;длина выброса от корпуса до аэратора 12 см;гарантия на корпус 3 года;высота до аэратора: 68 мм;размер гайки 2 см;вес: 764 ГЖ;диаметр резьбы 32 мм;производитель: Китай;подводки к смесителю Frap F4544: 45 см.Заказ до 300 грн. Отправляются по предоплате на Приват Банк. (В связи с участившимися случаями обратных поставок НЕ забранных посылок).	https://ckl.com.ua/smesitel-dlya-umivalnika-frap-h44-f4544-latunniy	https://ckl.com.ua/images/s/m/smesitel-dlya-umivalnika-frap-h44-f4544-latunniy-260x260.jpg	in stock	626 UAH	Frap	Смесители для умывальника, раковины, тюльпана
F4452-8	Смеситель для кухни Frap F4452-8 с гибким сливом	Смеситель для кухни Frap F4452-8 с гибким сливомСмеситель для кухни Frap F4452-8 с гибким сливом отличается оригинальным двухцветным дизайном. Благодаря этому изделие всегда акцентирует на себе внимание. При этом он отличается длительным сроком службы, поскольку латунный корпус не боится окисления под действием влаги и сырости. Дополнительно для защиты и повышения декоративности корпус окрашен.Черный гибкий излив в смесители для кухни Frap F4452-8 покрыт силиконом, поэтому герметичен и не боится интенсивного использования. Аэратор в нем хромированный и может переключаться между режимами "Струя" и "Душ".Характеристики смесителя для кухни Frap F4452-8 с гибким сливом:материал корпуса: латунь;диаметр картриджа 40 мм;защитно-декоративное покрытие: силикон, краска, хром;длина гайки 4 см;диаметр резьбового фиксатора 30 мм;общая высота смесителя 485 мм;диаметр гайки в кухонном смесители Frap F4452-8 3 см;подводки: 450 мм;аэратор: 90 мм;длина гибкой части гуся: 55 см;гарантия на корпус 3 года;производитель: Китай.Заказ до 300 грн. Отправляются по предоплате на Приват Банк. (В связи с участившимися случаями обратных поставок НЕ забранных посылок).	https://ckl.com.ua/smesitel-dlya-kuhni-frap-f4452-8-s-gibkim-slivom	https://ckl.com.ua/images/s/m/smesitel-dlya-kuhni-frap-f4452-8-s-gibkim-slivom-260x260.jpg	in stock	1153 UAH	Frap	Смесители для кухни
F4452-6	Смеситель для кухни Frap F4452-6 серый с гибким сливом	Смеситель для кухни Frap F4452-6 серый с гибким сливомСмеситель для кухни Frap F4452-6 серый с гибким сливом имеет хромированный латунный корпус. Такая комбинация делает его чрезвычайно долговечным, поскольку медный сплав не боится воздействия влаги и сырости. Хромированное покрытие придает изделию привлекательный внешний вид и дополнительно защищает от воздействия воды.При этом силиконовый гибкий излив в смесители для кухни Frap F4452-6 дает возможность устанавливать его на кухонные мойки с несколькими раковинами. А высоту изделия можно устанавливать любую, поэтому под ним без брызг можно помыть овощи и наполнить высокую кастрюлю. В то же время аэратор имеет режим работы струю и дождь.Характеристики смесителя для кухни Frap F4452-6 серого с гибким сливом:материалы изготовления: латунь, силикон;напыления: хром;тип крепления: гайка;высота изделия: 485 мм;ширина: 24 см;диаметр крепежной гайки 30 мм;длина резьбы 4 см;серый цвет;высота аэратора: 90 мм;выс тысяча пятьсот пятьдесят пять ГЖ;гибкий гусь: 55 см;длина подводок в смесители для кухни 450 мм;Страна производства: Китай;высота ручки регулятора: 10 см;гарантия на корпус кухонного смесителя 3 года.Заказ до 300 грн. Отправляются по предоплате на Приват Банк. (В связи с участившимися случаями обратных поставок НЕ забранных посылок).	https://ckl.com.ua/smesitel-dlya-kuhni-frap-f4452-6-seriy-s-gibkim-slivom	https://ckl.com.ua/images/s/m/smesitel-dlya-kuhni-frap-f4452-6-seriy-s-gibkim-slivom-260x260.jpg	in stock	1153 UAH	Frap	Смесители для кухни
F4399-7	Смеситель на две воды Frap H43 F4399-7 черный	Смеситель на две воды Frap H43 F4399-7 черныйСмеситель на две воды Frap H43 F4399-7 черный устанавливается на кухне. К нему подключается холодная и горячая вода, питьевой фильтр. Такая комбинация заметно экономит пространство в мойки, поскольку не нужно устанавливать дополнительные краны. В то же время он сохраняет полную функциональность обычного смесителя.Потоки в нем не смешиваются, что гарантирует чистоту фильтрованной воды. Для этого в изделии есть отдельный рычаг и аэратор. А латунный корпус гарантирует долговечность изделия.Особенности черного смесителя на две воды Frap H43 F4399-7:материал изготовления: латунь;покрытия: краска;высота изделия: 33 см;длина гайки крепления: 30 мм;цвет черный;гибкие подводки в комплекте: 420 мм;высота смесителя Frap F4399-7 к аэратора: 20 см;гарантия на корпус 3 года;производитель: Китай.Заказ до 300 грн. Отправляются по предоплате на Приват Банк. (В связи с участившимися случаями обратных поставок НЕ забранных посылок).	https://ckl.com.ua/smesitel-na-dve-vodi-frap-h43-f4399-7-cherniy	https://ckl.com.ua/images/s/m/smesitel-na-dve-vodi-frap-h43-f4399-7-cherniy-260x260.jpg	in stock	1330 UAH	Frap	Смесители для кухни
F4399-5	Смеситель на две воды Frap H43 F4399-5 сатин		https://ckl.com.ua/smesitel-na-dve-vodi-frap-h43-f4399-5-satin	https://ckl.com.ua/images/s/m/smesitel-na-dve-vodi-frap-h43-f4399-5-satin-260x260.jpg	in stock	1366 UAH	Frap	Смесители для кухни
F4399-20	Смеситель на две воды Frap H43 F4399-20 бежевый	Смеситель на две воды Frap H43 F4399-20 бежевыйСмеситель на две воды Frap H43 F4399-20 бежевый предназначен для установки на кухню. Благодаря данному изделию нет необходимости в отдельном кране фильтра. Это значительно экономит место и позволяет производить усовершенствования помещения без лишних затрат. Для выполнения каждой из функций в приборе есть два рычага и аэратора, что препятствует смешиванию потоков. Для прочности фиксации смесителя для кухни на две воды Frap F4399-20 применяется гайка. Она надежно удерживает устройство на тонких поверхностях. Латунный корпус не ржавеет под действием влаги и имеет красивую окраску.Особенности латунного смесителя на две воды Frap H43 F4399-20:гибкие подводки в комплекте: 42 см;цвет изделия: бежевый;длина гайки крепления: 30 мм;высота смесителя Frap F4399-20: 33 см;диаметр основания: 50 мм;гарантия на корпус 3 года;производитель: Китай.Заказ до 300 грн. Отправляются по предоплате на Приват Банк. (В связи с участившимися случаями обратных поставок НЕ забранных посылок).	https://ckl.com.ua/smesitel-na-dve-vodi-frap-h43-f4399-20-bejeviy	https://ckl.com.ua/images/s/m/smesitel-na-dve-vodi-frap-h43-f4399-20-bejeviy-260x260.jpg	in stock	1288 UAH	Frap	Смесители для кухни
F4352-7	Смеситель для кухни на две воды Frap H52 F4352-7 черный	Смеситель для кухни на две воды Frap H52 F4352-7 черныйСмеситель для кухни на две воды Frap H52 F4352-7 черный специально разработан для замены обычных кранов. Благодаря особой конструкции фильтрованная и водопроводная вода подаются одним устройством. Теперь нет необходимости в установке дополнительных краником для очищенной воды. К тому же он имеет красивый внешний вид. Его черный корпус имеет большие габариты, поэтому может устанавливаться на профессиональных кухнях. Под ним удобно наполнять большие емкости. А два разных выхода для воды в смесителе для кухни Frap F4352-7 позволяют визуально контролировать и не путать потоки. Гусь вращается вокруг своей оси.Характеристики смесителя для кухни Frap H52 F4352-7:глубина изделия: 25 см;высота: 359 мм;длина подводок: 38 и 40 мм;материал корпуса: пищевая латунь;внешнее покрытие: черная краска, хром;диаметр основания 45 мм;вес: 1898 ГЖ;гарантия на корпус 3 года;высота до аэратора: 315 мм;производитель: Китай;длина резьбы гайки: 32 мм;размеры ручек в смесителе на две воды Frap F4352-7 12 и 7 см.Заказ до 300 грн. Отправляются по предоплате на Приват Банк. (В связи с участившимися случаями обратных поставок НЕ забранных посылок).	https://ckl.com.ua/smesitel-dlya-kuhni-na-dve-vodi-frap-h52-f4352-7-cherniy	https://ckl.com.ua/images/s/m/smesitel-dlya-kuhni-na-dve-vodi-frap-h52-f4352-7-cherniy-260x260.jpg	in stock	1382 UAH	Frap	Смесители для кухни
F4352-5	Смеситель для кухни на две воды Frap H52 F4352-5 сатин	Смеситель для кухни на две воды Frap H52 F4352-5 сатинСмеситель для кухни на две воды Frap H52 F4352-5 сатин имеет Г-образный гусь, который вращается вокруг своей оси. Такая форма не срезает угол, поэтому прибором появляется много дополнительного пространства. В то же время он достаточно длинный, чтобы под ним было комфортно работать. А выходы для водопроводной и фильтрованной воды разделены, что позволяет контролировать включение каждого крана. Главная особенность смесителя для кухни Frap H52 F4352-5 в том, что он устанавливается в стандартное отверстие на мойке или столешнице. Благодаря данному изделию нет необходимости в дополнительных устройствах.Характеристики смесителя на две воды Frap H52 F4352-5 сатин: материал изготовления: латунь;высота прибора 35 см;длина гайки: 32 мм;вес: 1907 ГЖ;подводки: 40 и 38 мм;гарантия на корпус 3 года;диаметр основания 45 мм;ширина смесителя на две воды Frap F4352-5: 22 см;страна-производитель: Китай;длина ручек: 70 и 120 мм.Заказ до 300 грн. Отправляются по предоплате на Приват Банк. (В связи с участившимися случаями обратных поставок НЕ забранных посылок).	https://ckl.com.ua/smesitel-dlya-kuhni-na-dve-vodi-frap-h52-f4352-5-satin	https://ckl.com.ua/images/s/m/smesitel-dlya-kuhni-na-dve-vodi-frap-h52-f4352-5-satin-260x260.jpg	in stock	1419 UAH	Frap	Смесители для кухни
F4352	Смеситель для кухни на две воды Frap H52 F4352 латунный	Смеситель для кухни на две воды Frap H52 F4352 латунныйСмеситель для кухни на две воды Frap H52 F4352 латунный имеет оригинальное строение и классический дизайн. В нем подача воды в излив реализована так, что и очищенная, и водопроводная вытекают из одного аэратора НЕ смешиваясь. Для гигиеничности выход на фильтрованную жидкость немного выдается вперед. Большим плюсом смесителя для кухни Frap F4352 является то, что он устанавливается на стандартное отверстие мойки. Благодаря этому создание водоснабжения в доме станет намного проще.Характеристики смесителя для кухни на две воды Frap H52 F4352:материал изготовления: латунь;латунный корпус;полная высота: 39 см;ширина изделия: 185 мм;вес: 1363 ГЖ;гарантия на корпус 3 года;длина ручки: 116 мм;высота до аэратора: 27 см;производитель: Китай;длина гибких подводок 45 см;ширина от корпуса смесителя для аэратора: 185 мм.Заказ до 300 грн. Отправляются по предоплате на Приват Банк. (В связи с участившимися случаями обратных поставок НЕ забранных посылок).	https://ckl.com.ua/smesitel-dlya-kuhni-na-dve-vodi-frap-h52-f4352-latunniy	https://ckl.com.ua/images/s/m/smesitel-dlya-kuhni-na-dve-vodi-frap-h52-f4352-latunniy-260x260.jpg	in stock	1059 UAH	Frap	Смесители для кухни
F4108	Монокран кран на одну воду для кухни Frap F4108	Монокран кран на одну воду для кухни Frap F4108Монокран кран на одну воду для кухни Frap F4108 станет прекрасным выбором для дач и любых помещений, где не требуется горячее водоснабжение. Устройство не имеет в своей конструкции смесителя или нагревателя, поэтому не может менять температуру воды. Монокран Фрапен есть только запорным устройством. Он может перекрывать поток и регулировать его силу. При этом в кране на одну воду Frap F4108 гусь поворачивается вокруг своей оси, что позволяет направлять струю в разные стороны, а его силуминовый корпус не боится ржавления.Характеристики монокран смесителя на одну воду Frap F4108:материал корпуса: силумин;защитное покрытие: хром;высота монокран Фрапен 4108: 21 см;длина резьбы для гайки 30 мм;высота от основания до аэратора: 14 см;длина вентиля к середине корпуса: 75 мм;запорный механизм: кран-букса;расстояние от корпуса до аэратора 12 см;вес: 285 гр;соединительный размер крана на одну воду: ½ дюйма;страна изготовления: Китай;гарантия на корпус: 1 год.Заказ до 300 грн. Отправляются по предоплате на Приват Банк. (В связи с участившимися случаями обратных поставок НЕ забранных посылок).	https://ckl.com.ua/monokran-kran-na-odnu-vodu-dlya-kuhni-frap-f4108	https://ckl.com.ua/images/m/o/monokran-kran-na-odnu-vodu-dlya-kuhni-frap-f4108-260x260.jpg	in stock	135 UAH	Frap	Смесители для кухни
F4049	Смеситель для кухни с гибким сливом Frap H49 F4049 латунный	Смеситель для кухни с гибким сливом Frap H49 F4049 латунныйСмеситель для кухни с гибким сливом Frap H49 F4049 латунный отличается большой практичностью, поскольку его можно опустить на любую высоту и поворачивать в разные стороны. При покупке важно учитывать, что гусь самостоятельно держится в положении как на фотографии. Он не является жестким, как у других моделей. Это делает его долговечным, поскольку материал не подвержен переломам и образования трещин. Силиконовое покрытие эластичное и плотное.Латунный корпус смесителя для кухни Frap H49 F4049 долговечен. Данный сплав устойчив к ржавления под действием воды.Особенности смесителя для кухни с гибким сливом Frap H49 F4049:длина гуся: 54 см;латунный корпус, силикон, белая краска;корпус: 100 мм;Страна производства: Китай;гарантия на корпус 3 года;диаметр гайки 3 см;материал изготовления: латунь;запорный картридж: 35 мм.Заказ до 300 грн. Отправляются по предоплате на Приват Банк. (В связи с участившимися случаями обратных поставок не забрали посылок).	https://ckl.com.ua/smesitel-dlya-kuhni-s-gibkim-slivom-frap-h49-f4049-latunniy	https://ckl.com.ua/images/s/m/smesitel-dlya-kuhni-s-gibkim-slivom-frap-h49-f4049-latunniy-260x260.jpg	in stock	1103 UAH	Frap	Смесители для кухни
F4025	Смеситель для кухни Frap H25 F4025 латунный	Смеситель для кухни Frap H25 F4025 латунныйСмеситель для кухни Frap H25 F4025 имеет большой высоты излив, под которым удобно набирать высокие кастрюли. Он выглядит массивно, поэтому прекрасно подойдет для большинства современных интерьеров. Благодаря способности вращаться вокруг своей оси, он идеален для моек с несколькими раковинами.Стоит отметить в смесители для кухни Frap F4025 латунные кран-буксы с керамическими затворами. Они имеют угол поворота в 90 градусов, что не мешает им точно регулировать температуру воды.Характеристики латунного смесителя для кухни Frap H25 F4025:высота до аэратора: 205 мм;подводки в комплекте;материал корпуса: латунь;высота смесителя Frap F4025 285 мм;внешнее покрытие: хром;ширина по излив: 21 см;диаметр подключения: ½ дюйма;страна изготовления: Китай;гарантия: 3 года;длина гибких подводок 45 см;вес корпуса: 924 гр.Заказ до 300 грн. Отправляются по предоплате на Приват Банк. (В связи с участившимися случаями обратных поставок не забрали посылок).	https://ckl.com.ua/smesitel-dlya-kuhni-frap-h25-f4025-latunniy	https://ckl.com.ua/images/s/m/smesitel-dlya-kuhni-frap-h25-f4025-latunniy-260x260.jpg	in stock	543 UAH	Frap	Смесители для кухни
F4008-2	Смеситель для кухни Frap F4008-2	Смеситель для кухни Frap F4008-2Смеситель для кухни Frap F4008-2 имеет силуминовый корпус, а снаружи хромированный. Это повышает устойчивость к воздействию агрессивных жидкостей и придает красивый внешний вид. При этом его гусь вращается во все стороны. Такая особенность дает возможность устанавливать смеситель на кухню Frap F4008-2 на мойки с несколькими чашами. В то же время запорный буксовых механизм отличается значительной долговечностью. Они просты в ремонте и не боятся наличии в воде твердых примесей (песок, ржавчина, ил). Так же вентили позволяют максимально точно выставить температуру струи.Характеристики смесителя для кухни Frap F4008-2:материал корпуса: силумин;латунный корпус;длина подводок в комплекте: 45 см;страна изготовления: Китай;гарантия на корпус кухонного смесителя Frap F4008-2: 1 год.Заказ до 300 грн. Отправляются по предоплате на Приват Банк. (В связи с участившимися случаями обратных поставок не забрали посылок).	https://ckl.com.ua/smesitel-dlya-kuhni-frap-f4008-2	https://ckl.com.ua/images/s/m/smesitel-dlya-kuhni-frap-f4008-2-260x260.jpg	in stock	225 UAH	Frap	Смесители для кухни
F13732-B	Смеситель для умывальника Frap H732 F13732-B	Смеситель для умывальника Frap H732 F13732-BСмеситель для умывальника Frap H732 F13732-B благодаря высокому излив позволяет помыть руки, лапы собаке, прополоскать небольшие вещи и протереть обувь.Его корпус из алюминиевого сплава отличается качеством и долговечностью, поэтому имеет большой гарантийный срок.А поворотный излив убирается в сторону, освобождая пространство.При необходимости он может применяться для кухонных моек.Кран-буксы в смесителе Frap F13732-B долговечны и надежны.Они устойчивы к разрушительному действию песка, ила, ржавчины и других абразивных примесей.Особенности смесителя для умывальника Frap H732 F13732-B:гарантия на корпус: 1 годлатунный корпус;материал: силумин;подводки в смесителе Frap F13732-B: 45 см;производитель: Китай.Заказ до 300 грн. Отправляются по предоплате на Приват Банк. (В связи с участившимися случаями обратных поставок не забрали посылок).	https://ckl.com.ua/smesitel-dlya-umivalnika-frap-h732-f13732-b	https://ckl.com.ua/images/s/m/smesitel-dlya-umivalnika-frap-h732-f13732-b-260x260.jpg	in stock	376 UAH	Frap	Смесители для умывальника, раковины, тюльпана
F13731-B	Смеситель для умывальника Frap H731 F13731-B	Смеситель для умывальника Frap H731 F13731-BСмеситель для умывальника Frap H731 F13731-B имеет высокий подъем гуся. Данная конструкция позволяет производить небольшую стирки под ним. При этом он может вращаться вокруг своей оси, что делает его пригодным для установки на кухонные мойки. Большим плюсом смесителя для умывальника Frap F13731-B является кран-буксовых запорный механизм. Он мало чувствителен к загрязнениям в воде. Для герметизации от протекания в приспособлении используются резиновые кольца. Они легко меняются на новые, так как стоят копейки, не боятся ржавчины, песка и ила.Характеристики смесителя для умывальника Frap H731 F13731-B:латунный корпус;страна изготовления: Китай;гарантия на корпус: 1 годматериал корпуса: силумин;длина подводок в комплекте: 45 см.Заказ до 300 грн. Отправляются по предоплате на Приват Банк. (В связи с участившимися случаями обратных поставок не забрали посылок).	https://ckl.com.ua/smesitel-dlya-umivalnika-frap-h731-f13731-b	https://ckl.com.ua/images/s/m/smesitel-dlya-umivalnika-frap-h731-f13731-b-260x260.jpg	in stock	351 UAH	Frap	Смесители для умывальника, раковины, тюльпана
